AreaType,AQI,PM2.5,PM10,NO2,SO2,CO,O3,TrafficDensity,RoadDistance,DustIndex,Temperature,Humidity,Rainfall,WindSpeed,Sunlight,SoilType,SoilPH,Drainage,SpaceType,AreaSize,MaintenanceLevel,WateringPreference,Purpose,RecommendedPlant
Residential,79,26.52,49.94,9.59,7.0,130.35,33.67,Medium,42,55,40,47,163,10,Partial Shade,Loamy,7.3,Moderate,Balcony,Small,High,Frequent,Shade,Banyan
Urban,74,33.74,33.49,8.06,2.39,132.18,59.77,Medium,27,70,28,49,18,14,Full Sun,Sandy,6.7,Moderate,Outdoor,Medium,Medium,Regular,Edible,Karanj
Residential,50,21.2,16.65,5.63,2.92,121.4,25.28,Low,65,36,30,47,251,19,Partial Shade,Sandy,6.1,Good,Outdoor,Small,Low,Regular,Edible,Mango
Rural,90,32.44,38.87,15.84,6.5,141.76,48.64,Medium,67,50,26,79,217,5,Full Sun,Sandy,5.7,Good,Outdoor,Large,Low,Rare,Decoration,Neem
Urban,29,12.55,30.24,14.12,0.5,125.22,29.32,Medium,70,50,42,29,65,0,Full Sun,Loamy,6.7,Moderate,Indoor,Small,High,Regular,Edible,Arjun
Urban,81,33.83,38.59,7.99,5.46,141.81,42.85,High,25,88,29,75,88,4,Partial Shade,Loamy,6.4,Moderate,Indoor,Medium,High,Regular,Air Purification,Banyan
Urban,70,20.96,35.46,17.55,1.98,133.86,44.11,High,26,88,33,75,146,4,Full Sun,Loamy,6.5,Good,Balcony,Large,Medium,Rare,Shade,Mango
Urban,60,16.52,45.89,5.98,0.5,99.35,42.74,Medium,39,70,27,95,244,0,Full Shade,Sandy,6.1,Good,Indoor,Small,High,Rare,Decoration,Neem
Residential,122,40.86,61.92,16.01,4.94,190.49,43.81,Low,72,40,25,65,158,10,Partial Shade,Loamy,7.0,Moderate,Outdoor,Small,High,Rare,Air Purification,Karanj
Urban,64,16.05,28.57,3.58,3.03,125.8,50.09,Low,47,44,29,35,5,2,Full Shade,Loamy,6.4,Moderate,Indoor,Medium,Low,Regular,Air Purification,Jamun
Rural,86,30.11,26.52,6.21,4.32,164.07,39.95,Low,100,26,30,43,160,12,Full Sun,Clay,7.8,Moderate,Outdoor,Medium,Low,Rare,Shade,Peepal
Residential,78,28.32,41.87,7.72,4.28,104.66,39.85,High,58,68,21,44,75,0,Full Shade,Loamy,6.8,Good,Indoor,Medium,Low,Rare,Air Purification,Peepal
Residential,84,29.31,33.85,12.89,3.17,91.74,39.26,High,42,80,25,28,0,12,Partial Shade,Sandy,5.8,Good,Outdoor,Large,Low,Rare,Decoration,Arjun
Rural,102,33.49,52.12,12.01,6.51,153.57,42.57,Low,86,36,28,58,192,15,Full Sun,Sandy,5.8,Good,Outdoor,Large,Low,Frequent,Edible,Guava
Residential,144,59.44,64.09,8.38,7.22,204.77,72.92,Medium,31,29,21,85,149,1,Full Shade,Sandy,6.2,Good,Indoor,Large,Medium,Rare,Air Purification,Neem
Residential,90,37.34,45.07,4.77,4.19,157.67,44.6,Low,90,31,23,53,42,6,Full Shade,Loamy,6.6,Good,Outdoor,Medium,Low,Rare,Shade,Guava
Residential,101,34.75,53.59,4.18,4.38,152.35,56.23,Medium,36,33,34,95,344,9,Full Sun,Sandy,6.0,Good,Outdoor,Medium,High,Regular,Decoration,Jamun
Rural,129,45.13,44.35,14.88,6.46,216.87,65.48,Low,36,37,21,46,120,10,Full Shade,Clay,6.7,Poor,Indoor,Medium,Low,Regular,Air Purification,Peepal
Residential,95,41.61,44.93,11.14,3.73,142.92,58.85,Low,80,32,29,53,65,16,Full Sun,Loamy,7.1,Good,Outdoor,Medium,Medium,Regular,Edible,Neem
Rural,110,34.79,50.05,12.41,2.28,158.9,44.13,Low,76,24,32,35,5,8,Full Sun,Loamy,6.4,Moderate,Outdoor,Large,Medium,Frequent,Shade,Gulmohar
Residential,106,31.19,50.82,12.01,3.84,162.1,47.75,High,17,68,34,58,84,0,Full Shade,Loamy,5.9,Good,Indoor,Small,Low,Regular,Shade,Karanj
Urban,77,28.77,40.38,5.89,2.62,110.23,45.79,High,12,90,26,42,50,8,Partial Shade,Sandy,5.5,Good,Indoor,Medium,Medium,Frequent,Air Purification,Guava
Urban,97,36.49,45.96,11.4,3.94,147.51,56.1,Medium,19,76,32,48,54,10,Partial Shade,Sandy,6.8,Good,Outdoor,Medium,High,Frequent,Edible,Neem
Residential,45,19.78,17.72,11.78,0.5,87.07,25.71,Low,49,10,21,70,97,7,Full Shade,Clay,7.4,Moderate,Indoor,Medium,Medium,Frequent,Decoration,Arjun
Urban,86,35.35,31.08,12.01,1.83,147.71,37.76,Medium,37,69,25,50,42,0,Partial Shade,Sandy,6.2,Good,Indoor,Small,Medium,Frequent,Edible,Ashoka
Rural,56,16.08,15.0,2.36,4.23,104.5,40.45,Medium,51,40,30,60,246,10,Full Sun,Sandy,6.5,Poor,Outdoor,Large,Low,Rare,Decoration,Neem
Urban,52,10.71,26.8,5.34,2.5,102.38,34.99,High,32,79,34,63,117,1,Partial Shade,Loamy,7.2,Good,Indoor,Small,Low,Regular,Decoration,Banyan
Residential,84,26.21,43.49,7.04,2.93,129.16,39.92,Medium,47,67,38,84,101,13,Partial Shade,Sandy,6.3,Moderate,Outdoor,Large,High,Regular,Edible,Ashoka
Residential,55,23.64,24.36,10.47,1.84,114.56,25.36,Medium,43,60,30,51,239,3,Partial Shade,Sandy,6.7,Moderate,Indoor,Small,Low,Regular,Edible,Ashoka
Residential,73,20.56,41.31,4.34,2.79,149.1,34.03,High,13,48,40,78,301,9,Full Sun,Sandy,6.3,Moderate,Outdoor,Large,Low,Regular,Edible,Guava
Residential,75,15.15,34.58,9.47,3.34,112.03,46.1,Medium,41,76,29,44,123,11,Partial Shade,Sandy,6.6,Good,Outdoor,Large,Medium,Rare,Air Purification,Mango
Rural,96,34.55,43.63,9.26,1.24,146.98,56.39,Low,73,47,26,95,234,4,Full Shade,Clay,7.0,Good,Indoor,Medium,Medium,Frequent,Shade,Peepal
Urban,56,17.08,16.01,3.92,1.92,122.51,43.19,High,20,80,31,44,189,11,Partial Shade,Sandy,6.3,Moderate,Outdoor,Large,Low,Frequent,Shade,Gulmohar
Urban,95,22.99,40.35,11.38,3.99,152.51,41.58,High,5,84,34,69,188,0,Full Sun,Clay,6.6,Moderate,Indoor,Small,Low,Rare,Edible,Gulmohar
Urban,72,26.21,41.61,7.59,2.78,150.17,48.71,High,40,97,36,86,247,0,Full Sun,Sandy,6.2,Good,Balcony,Large,Low,Regular,Decoration,Guava
Urban,101,33.01,57.6,14.06,1.26,115.49,59.28,High,13,100,38,53,0,12,Full Sun,Loamy,7.0,Good,Balcony,Large,Low,Rare,Edible,Peepal
Urban,59,31.53,27.26,5.36,2.65,99.97,39.5,Medium,85,72,20,63,54,0,Full Shade,Loamy,7.2,Good,Indoor,Large,Medium,Regular,Decoration,Arjun
Residential,74,26.95,42.02,3.93,3.01,123.87,42.58,Medium,31,53,16,55,0,5,Full Shade,Loamy,6.6,Moderate,Indoor,Large,Medium,Regular,Decoration,Jamun
Residential,110,41.82,61.52,11.07,3.1,169.1,57.4,Low,75,37,28,59,127,3,Partial Shade,Loamy,6.6,Good,Balcony,Medium,Medium,Frequent,Air Purification,Arjun
Residential,99,34.57,38.08,11.91,2.43,145.22,38.75,Medium,36,53,30,45,134,12,Full Sun,Clay,7.2,Moderate,Outdoor,Large,Low,Regular,Decoration,Jamun
Residential,72,22.17,36.78,10.92,3.3,118.15,28.58,Low,87,30,28,71,203,6,Full Shade,Sandy,6.5,Good,Indoor,Medium,High,Frequent,Shade,Neem
Residential,75,23.82,37.02,8.0,3.26,124.23,41.41,Medium,32,64,30,75,232,0,Partial Shade,Sandy,7.0,Good,Indoor,Small,Low,Regular,Shade,Banyan
Rural,68,30.93,41.16,11.49,3.58,114.03,38.75,Medium,84,56,30,84,389,11,Partial Shade,Clay,7.6,Moderate,Outdoor,Medium,High,Rare,Shade,Neem
Rural,73,30.58,27.98,3.2,6.16,147.62,20.64,Low,60,20,28,76,213,6,Partial Shade,Loamy,6.1,Moderate,Outdoor,Medium,Medium,Regular,Air Purification,Banyan
Urban,45,8.0,25.43,9.97,3.06,104.71,33.85,High,42,76,26,56,106,4,Full Sun,Clay,7.7,Moderate,Indoor,Small,Low,Regular,Shade,Gulmohar
Residential,88,23.55,38.89,12.2,2.4,136.04,52.9,Low,48,45,26,61,173,12,Partial Shade,Clay,6.8,Poor,Balcony,Large,Low,Regular,Air Purification,Peepal
Urban,105,29.49,51.5,9.68,5.88,160.89,61.01,Medium,53,73,27,66,7,0,Partial Shade,Clay,7.5,Good,Indoor,Medium,Low,Rare,Decoration,Peepal
Urban,72,32.12,44.01,12.67,2.63,100.68,43.31,High,5,80,30,70,213,2,Partial Shade,Clay,6.6,Moderate,Indoor,Medium,High,Frequent,Edible,Neem
Urban,84,19.33,51.1,10.8,2.99,124.84,41.18,Medium,5,56,34,27,42,20,Partial Shade,Sandy,6.5,Good,Outdoor,Medium,High,Regular,Decoration,Arjun
Residential,71,30.15,43.66,13.5,1.62,112.84,49.15,Medium,60,54,32,66,208,9,Partial Shade,Loamy,7.0,Good,Outdoor,Medium,Low,Rare,Edible,Gulmohar
Rural,115,42.34,44.38,9.24,5.16,184.69,63.1,Medium,23,56,31,47,177,20,Partial Shade,Loamy,6.4,Poor,Outdoor,Small,Low,Regular,Shade,Peepal
Urban,66,24.66,27.94,5.21,2.38,142.91,40.38,Medium,70,59,31,36,6,6,Full Sun,Loamy,5.9,Good,Indoor,Medium,Medium,Frequent,Decoration,Ashoka
Residential,76,24.24,43.97,11.04,4.46,115.55,47.24,High,7,82,32,79,129,8,Full Sun,Sandy,6.9,Moderate,Balcony,Medium,Medium,Regular,Decoration,Karanj
Residential,57,27.94,32.78,7.4,3.45,131.42,41.31,High,5,67,33,56,124,10,Full Sun,Sandy,7.1,Good,Outdoor,Small,High,Frequent,Decoration,Gulmohar
Urban,64,23.8,28.78,2.0,1.52,120.19,53.23,Low,86,46,25,66,114,4,Full Shade,Sandy,5.8,Moderate,Indoor,Large,Medium,Regular,Air Purification,Neem
Rural,87,22.04,33.21,17.31,2.05,133.83,22.63,High,37,65,24,79,261,8,Partial Shade,Sandy,6.1,Poor,Outdoor,Large,Low,Regular,Decoration,Gulmohar
Residential,73,18.82,15.0,15.58,3.42,115.21,47.32,Medium,37,45,30,62,31,12,Partial Shade,Sandy,6.4,Good,Balcony,Small,Low,Frequent,Decoration,Gulmohar
Residential,89,21.5,28.63,10.78,5.4,135.26,45.11,Medium,27,71,30,48,28,0,Partial Shade,Sandy,6.4,Moderate,Indoor,Small,High,Frequent,Decoration,Banyan
Urban,117,47.81,50.7,9.78,5.97,163.53,55.87,High,30,100,35,39,107,2,Full Sun,Clay,6.5,Poor,Indoor,Medium,High,Regular,Edible,Karanj
Residential,119,49.82,51.66,10.05,6.72,143.04,61.65,Low,67,31,26,82,119,2,Full Sun,Loamy,6.1,Moderate,Indoor,Small,Low,Regular,Air Purification,Neem
Residential,43,22.71,25.35,7.42,2.41,92.07,31.86,Medium,61,60,29,45,157,8,Full Shade,Loamy,6.4,Moderate,Balcony,Medium,Low,Frequent,Decoration,Ashoka
Rural,106,36.12,53.33,17.29,5.42,156.47,53.77,Medium,49,42,23,38,135,5,Partial Shade,Loamy,6.7,Good,Outdoor,Medium,Medium,Frequent,Decoration,Peepal
Urban,82,20.5,56.51,19.96,5.05,110.37,42.87,High,5,72,35,70,140,0,Partial Shade,Clay,6.8,Good,Indoor,Small,High,Frequent,Air Purification,Jamun
Residential,75,20.43,29.34,7.54,6.15,117.82,45.71,High,22,61,31,52,152,10,Full Shade,Loamy,6.5,Poor,Balcony,Medium,Low,Regular,Shade,Arjun
Rural,83,23.46,23.25,8.05,3.99,126.29,47.45,Low,74,32,34,82,288,18,Full Sun,Loamy,7.0,Poor,Outdoor,Large,Medium,Regular,Shade,Gulmohar
Rural,48,17.57,16.73,5.66,1.77,76.51,26.7,High,5,46,24,49,135,0,Full Shade,Sandy,6.2,Moderate,Indoor,Medium,Medium,Frequent,Shade,Arjun
Rural,108,45.96,62.77,13.35,5.88,179.36,55.93,Medium,35,49,24,41,123,9,Partial Shade,Clay,7.2,Moderate,Outdoor,Large,Medium,Regular,Edible,Gulmohar
Urban,83,37.69,38.96,6.05,1.41,134.14,49.79,Medium,40,55,35,54,143,1,Full Shade,Loamy,7.0,Moderate,Indoor,Large,Low,Rare,Air Purification,Mango
Urban,70,22.17,41.5,2.85,4.63,91.45,42.27,High,15,84,29,54,139,12,Partial Shade,Loamy,6.6,Good,Balcony,Small,Medium,Regular,Shade,Neem
Residential,61,8.71,25.12,6.56,4.75,124.18,45.95,Low,77,40,26,51,88,14,Full Sun,Loamy,5.6,Good,Outdoor,Small,Low,Rare,Decoration,Guava
Residential,54,12.82,22.67,8.1,4.06,93.65,34.52,Low,30,43,30,66,161,1,Full Shade,Loamy,6.4,Poor,Indoor,Medium,Low,Regular,Decoration,Peepal
Rural,85,37.18,25.99,16.51,2.06,111.8,38.38,Medium,52,48,31,61,272,15,Partial Shade,Clay,6.7,Poor,Outdoor,Medium,High,Regular,Shade,Peepal
Urban,63,24.18,27.81,3.35,3.14,113.17,39.07,High,18,74,35,89,195,0,Partial Shade,Loamy,5.9,Good,Indoor,Large,Low,Frequent,Shade,Guava
Residential,42,13.73,21.73,10.3,3.81,126.27,31.16,High,18,64,31,70,228,14,Full Sun,Sandy,5.8,Poor,Outdoor,Large,High,Regular,Shade,Mango
Urban,97,31.46,51.68,10.32,4.62,146.72,39.02,Medium,25,46,27,56,148,8,Partial Shade,Loamy,6.1,Good,Balcony,Medium,Medium,Regular,Edible,Ashoka
Residential,102,31.15,51.33,10.2,4.04,140.75,55.55,Low,52,46,31,63,257,11,Partial Shade,Loamy,6.5,Good,Outdoor,Large,Low,Regular,Edible,Guava
Residential,88,23.82,56.86,3.71,3.88,151.14,60.14,Medium,83,54,28,56,102,4,Partial Shade,Loamy,7.2,Good,Outdoor,Medium,Low,Regular,Decoration,Karanj
Urban,71,37.86,32.59,9.96,7.67,108.32,40.39,Medium,64,64,40,37,8,11,Full Sun,Sandy,6.6,Good,Balcony,Small,Low,Rare,Edible,Jamun
Rural,97,44.32,46.68,11.83,2.34,174.87,44.7,Medium,45,50,23,84,356,4,Full Sun,Clay,6.3,Moderate,Indoor,Medium,Medium,Regular,Shade,Banyan
Residential,87,25.78,40.42,18.9,1.63,136.13,31.15,High,24,74,26,53,66,19,Partial Shade,Loamy,7.2,Good,Outdoor,Medium,Medium,Rare,Shade,Banyan
Residential,54,9.3,21.12,5.83,1.13,118.32,38.0,High,11,48,30,35,82,5,Partial Shade,Sandy,7.1,Good,Balcony,Small,High,Regular,Decoration,Jamun
Residential,57,21.82,31.22,13.34,5.82,78.47,42.89,Medium,48,62,27,57,165,8,Partial Shade,Sandy,5.6,Good,Balcony,Medium,High,Regular,Decoration,Mango
Rural,79,27.19,34.97,7.89,4.37,130.59,40.95,Medium,41,22,25,55,126,1,Partial Shade,Loamy,6.9,Good,Indoor,Medium,Medium,Rare,Shade,Arjun
Residential,95,37.12,57.21,9.18,2.93,125.5,47.43,High,5,68,25,71,148,13,Partial Shade,Sandy,6.9,Good,Outdoor,Medium,Low,Regular,Air Purification,Neem
Urban,89,36.5,35.06,3.29,6.93,134.12,34.33,Low,86,22,26,88,244,8,Full Sun,Clay,7.6,Moderate,Outdoor,Large,Low,Rare,Decoration,Karanj
Residential,92,25.34,39.92,14.88,1.97,146.17,49.29,Medium,55,53,22,55,136,11,Full Sun,Loamy,7.1,Good,Balcony,Medium,Medium,Regular,Air Purification,Banyan
Rural,46,24.86,15.0,6.69,1.41,90.53,24.69,Low,51,16,28,63,130,16,Full Sun,Clay,7.1,Good,Outdoor,Medium,Low,Rare,Decoration,Ashoka
Urban,92,30.24,45.35,10.26,1.91,133.73,51.44,High,7,76,32,70,227,13,Full Sun,Loamy,7.1,Good,Outdoor,Medium,Low,Rare,Decoration,Jamun
Residential,86,34.03,29.5,8.58,3.6,161.82,46.44,Medium,50,62,34,91,229,7,Partial Shade,Sandy,5.9,Moderate,Indoor,Large,Medium,Regular,Air Purification,Arjun
Rural,134,44.65,60.22,15.0,5.64,141.52,59.4,Low,50,16,28,60,168,5,Full Shade,Loamy,6.3,Good,Indoor,Medium,Medium,Regular,Shade,Jamun
Rural,79,33.6,27.83,6.27,3.5,143.73,51.45,Low,49,43,38,73,126,14,Partial Shade,Loamy,6.0,Good,Outdoor,Small,Low,Regular,Air Purification,Banyan
Urban,96,19.51,36.45,12.44,5.59,142.04,40.78,High,18,93,35,59,63,5,Full Sun,Sandy,6.2,Moderate,Indoor,Small,Low,Regular,Edible,Karanj
Urban,134,50.65,54.16,10.24,4.33,170.23,73.55,High,20,77,20,72,89,5,Partial Shade,Sandy,6.7,Good,Indoor,Medium,Medium,Frequent,Decoration,Mango
Residential,76,22.09,41.76,8.3,2.76,117.3,45.59,Medium,30,63,35,73,217,2,Partial Shade,Loamy,7.0,Poor,Indoor,Small,Low,Regular,Air Purification,Mango
Rural,84,30.16,38.52,11.55,3.88,139.38,44.75,Medium,98,44,22,60,256,4,Full Sun,Loamy,7.5,Good,Outdoor,Large,Medium,Regular,Decoration,Arjun
Urban,68,31.91,31.58,13.75,5.7,128.61,35.89,Medium,50,54,38,77,155,5,Full Shade,Sandy,5.9,Moderate,Indoor,Medium,Low,Regular,Edible,Neem
Urban,113,34.47,55.96,13.01,4.99,151.09,60.7,High,14,88,21,49,146,10,Partial Shade,Loamy,6.8,Good,Balcony,Small,Low,Regular,Decoration,Ashoka
Residential,54,14.06,21.4,12.05,2.1,111.09,32.02,High,36,92,24,66,0,0,Partial Shade,Loamy,6.6,Moderate,Indoor,Large,Medium,Regular,Air Purification,Ashoka
Rural,99,32.44,29.85,10.86,5.08,112.66,58.18,Medium,51,47,35,75,94,15,Full Shade,Loamy,7.8,Moderate,Balcony,Small,High,Frequent,Air Purification,Neem
Residential,65,20.84,22.51,4.11,2.54,134.05,48.42,Medium,30,51,22,38,0,12,Full Shade,Clay,7.7,Moderate,Balcony,Small,High,Frequent,Shade,Gulmohar
Urban,85,23.75,37.41,17.98,3.84,139.6,39.34,High,25,70,21,84,235,1,Full Shade,Loamy,6.0,Good,Indoor,Small,Low,Rare,Decoration,Neem
Residential,57,21.45,27.55,6.67,2.35,82.92,39.7,High,10,76,33,71,138,0,Partial Shade,Sandy,6.0,Good,Indoor,Medium,Medium,Frequent,Air Purification,Karanj
Residential,119,42.22,58.45,16.5,2.64,188.15,45.74,High,5,93,27,60,159,8,Partial Shade,Clay,6.8,Good,Balcony,Small,Low,Regular,Air Purification,Neem
Residential,73,28.87,33.5,6.09,2.12,130.75,48.95,Low,100,48,21,57,0,6,Full Shade,Clay,7.2,Good,Indoor,Medium,Medium,Frequent,Air Purification,Ashoka
Rural,62,17.54,38.18,9.66,5.06,117.59,40.64,Low,80,16,23,74,306,11,Partial Shade,Clay,7.5,Moderate,Outdoor,Large,Low,Rare,Decoration,Karanj
Residential,99,29.01,48.47,12.29,4.32,133.79,48.56,Medium,70,47,28,72,230,0,Partial Shade,Sandy,6.2,Moderate,Indoor,Small,Medium,Regular,Air Purification,Mango
Urban,62,21.75,18.78,7.58,2.98,92.44,24.38,High,17,99,31,35,130,8,Full Shade,Sandy,6.1,Moderate,Balcony,Small,Low,Rare,Edible,Guava
Residential,93,31.22,22.68,18.49,3.74,128.74,52.04,High,53,96,32,78,273,6,Partial Shade,Loamy,6.5,Moderate,Indoor,Medium,Medium,Regular,Decoration,Arjun
Rural,107,35.95,40.88,13.35,3.67,207.11,52.21,High,49,70,32,44,0,6,Partial Shade,Loamy,7.2,Good,Balcony,Medium,Low,Rare,Air Purification,Karanj
Rural,96,29.44,45.42,9.16,3.84,139.28,41.1,Medium,38,78,30,73,232,10,Partial Shade,Sandy,5.9,Moderate,Outdoor,Medium,Medium,Regular,Edible,Arjun
Rural,37,16.19,22.51,11.63,1.44,102.14,31.78,Medium,50,73,27,67,129,16,Partial Shade,Loamy,7.3,Good,Outdoor,Medium,Medium,Frequent,Decoration,Arjun
Urban,105,31.0,47.26,4.2,4.42,168.28,61.65,High,10,95,20,61,90,4,Full Sun,Loamy,6.8,Moderate,Indoor,Medium,Low,Frequent,Decoration,Neem
Residential,83,28.66,39.82,3.64,1.8,165.84,55.36,Low,47,39,26,43,113,12,Full Sun,Clay,6.0,Moderate,Outdoor,Large,Medium,Regular,Decoration,Arjun
Residential,81,26.89,48.58,12.81,4.35,140.69,42.22,Medium,34,56,30,68,162,10,Partial Shade,Clay,6.8,Moderate,Indoor,Small,High,Frequent,Edible,Karanj
Residential,75,26.55,35.61,9.66,3.02,103.95,33.75,Medium,28,41,40,61,179,7,Partial Shade,Sandy,6.1,Good,Balcony,Large,Medium,Regular,Shade,Jamun
Residential,36,20.99,21.92,3.05,0.5,82.12,36.63,Medium,31,64,33,45,88,8,Full Sun,Loamy,6.5,Good,Balcony,Large,Medium,Frequent,Decoration,Mango
Residential,96,25.79,57.09,12.21,3.33,132.42,39.03,High,12,84,32,47,96,11,Partial Shade,Loamy,6.7,Good,Outdoor,Medium,Medium,Regular,Decoration,Peepal
Urban,55,8.0,15.0,11.22,1.94,115.14,28.92,High,7,74,29,50,92,3,Partial Shade,Clay,7.2,Good,Indoor,Medium,Low,Regular,Air Purification,Arjun
Urban,67,20.54,45.82,3.8,4.4,133.11,44.59,High,15,84,38,36,15,0,Full Sun,Clay,6.8,Poor,Indoor,Small,High,Frequent,Edible,Guava
Urban,77,20.5,15.87,8.58,2.93,142.8,51.19,High,5,76,29,78,113,0,Full Shade,Sandy,6.1,Moderate,Indoor,Medium,Medium,Regular,Edible,Guava
Urban,99,16.6,38.97,11.06,2.66,164.33,54.41,High,19,92,28,35,57,0,Partial Shade,Clay,6.4,Moderate,Indoor,Large,Low,Rare,Air Purification,Gulmohar
Residential,69,35.25,28.51,9.44,0.5,160.35,38.58,High,38,69,26,70,183,16,Full Sun,Loamy,6.6,Moderate,Outdoor,Medium,High,Regular,Decoration,Banyan
Rural,121,45.29,41.75,15.47,3.63,188.26,61.42,Low,76,24,32,35,5,8,Full Sun,Loamy,6.4,Moderate,Outdoor,Large,Medium,Frequent,Shade,Neem
Urban,100,39.0,44.68,3.13,5.64,123.81,58.17,High,12,61,31,85,169,2,Partial Shade,Loamy,6.2,Moderate,Balcony,Medium,Low,Regular,Air Purification,Ashoka
Residential,82,27.35,38.03,11.52,4.03,120.85,47.9,Medium,74,56,30,30,27,4,Partial Shade,Loamy,5.8,Good,Balcony,Small,Low,Rare,Shade,Peepal
Residential,53,22.01,32.18,2.0,1.16,136.55,20.37,Medium,55,55,24,47,35,0,Full Shade,Clay,7.5,Good,Indoor,Large,Medium,Rare,Edible,Jamun
Urban,56,17.94,33.18,6.89,2.29,100.44,31.78,Medium,49,76,31,70,158,5,Full Sun,Loamy,7.2,Good,Outdoor,Large,Medium,Frequent,Air Purification,Banyan
Urban,81,33.62,39.41,5.07,3.42,136.73,50.7,Medium,40,67,33,51,36,0,Partial Shade,Loamy,6.6,Good,Indoor,Small,Medium,Frequent,Decoration,Gulmohar
Rural,71,26.56,42.77,9.18,5.36,112.55,36.13,Low,92,46,19,58,103,7,Full Sun,Sandy,6.7,Good,Outdoor,Large,High,Regular,Decoration,Banyan
Residential,115,39.73,57.46,15.01,4.33,140.73,61.46,Low,57,45,38,95,340,0,Full Shade,Loamy,6.3,Good,Indoor,Small,Low,Rare,Decoration,Karanj
Urban,74,26.65,32.48,8.89,2.3,131.29,44.78,High,39,100,28,58,93,4,Full Shade,Loamy,6.0,Poor,Indoor,Large,Medium,Regular,Decoration,Karanj
Urban,58,29.93,29.31,4.61,3.14,131.75,39.09,High,9,68,32,67,116,9,Full Sun,Loamy,7.1,Good,Balcony,Medium,Low,Regular,Edible,Jamun
Residential,97,35.01,39.65,5.47,4.73,143.46,57.71,Medium,25,65,28,62,133,14,Partial Shade,Clay,6.9,Good,Outdoor,Medium,Medium,Frequent,Air Purification,Peepal
Residential,72,19.58,24.44,8.33,4.17,83.89,39.48,Medium,12,67,21,61,229,7,Partial Shade,Loamy,6.3,Good,Indoor,Small,Medium,Frequent,Air Purification,Banyan
Residential,89,33.39,44.8,8.38,4.65,136.46,51.78,Medium,36,63,34,57,156,15,Full Sun,Sandy,6.4,Good,Outdoor,Large,High,Frequent,Air Purification,Karanj
Residential,111,41.56,38.63,13.34,7.41,156.1,52.49,High,27,62,30,68,211,13,Full Sun,Sandy,6.6,Poor,Outdoor,Large,High,Frequent,Shade,Neem
Residential,88,30.17,39.46,8.2,1.69,138.45,48.99,Medium,45,62,28,75,180,10,Full Sun,Sandy,6.1,Good,Outdoor,Large,Medium,Regular,Shade,Arjun
Urban,92,32.05,24.26,15.89,3.43,132.25,54.16,High,29,72,16,67,48,7,Partial Shade,Loamy,6.2,Moderate,Indoor,Medium,Low,Regular,Decoration,Neem
Rural,96,27.28,44.89,10.83,3.73,118.27,42.88,Medium,34,33,33,91,271,15,Full Sun,Loamy,7.6,Moderate,Outdoor,Small,Medium,Rare,Air Purification,Peepal
Residential,42,16.44,15.82,9.46,0.5,80.5,33.14,Medium,14,78,27,60,84,1,Full Sun,Loamy,6.9,Good,Indoor,Medium,Low,Regular,Shade,Ashoka
Rural,84,22.43,43.83,7.56,1.71,117.51,37.58,Low,66,43,35,95,202,10,Full Sun,Sandy,6.7,Good,Outdoor,Medium,Medium,Rare,Shade,Gulmohar
Residential,92,30.86,40.86,13.22,3.24,156.84,44.88,Low,68,43,33,49,15,5,Full Sun,Loamy,6.6,Good,Indoor,Medium,Medium,Frequent,Decoration,Karanj
Urban,95,29.33,42.88,13.05,3.17,145.85,45.28,High,44,83,27,66,190,0,Partial Shade,Clay,6.6,Moderate,Indoor,Medium,High,Regular,Edible,Gulmohar
Urban,89,37.27,41.8,7.29,2.76,152.98,41.79,High,5,86,27,69,172,5,Partial Shade,Sandy,6.5,Moderate,Outdoor,Large,Low,Rare,Air Purification,Gulmohar
Rural,87,40.01,35.65,3.84,0.78,131.48,52.4,Medium,43,21,17,36,169,8,Partial Shade,Loamy,6.9,Moderate,Outdoor,Small,Medium,Frequent,Decoration,Peepal
Residential,94,26.15,38.95,15.53,2.0,134.15,48.23,Medium,44,46,36,55,230,0,Partial Shade,Sandy,6.2,Moderate,Indoor,Small,Low,Rare,Air Purification,Mango
Residential,67,24.08,27.61,6.35,2.02,112.13,57.6,High,30,85,29,83,239,2,Partial Shade,Sandy,6.8,Poor,Indoor,Small,High,Frequent,Air Purification,Guava
Residential,91,30.17,41.22,7.61,3.22,126.82,47.62,Medium,5,56,24,58,114,3,Partial Shade,Sandy,6.2,Moderate,Balcony,Small,High,Regular,Shade,Arjun
Residential,71,28.22,29.36,7.19,3.42,132.82,36.86,High,51,82,36,63,110,0,Partial Shade,Loamy,6.6,Good,Indoor,Medium,Medium,Frequent,Edible,Jamun
Residential,90,32.28,45.4,6.31,3.15,107.58,52.59,High,18,87,35,61,180,7,Full Sun,Loamy,6.7,Poor,Outdoor,Large,Medium,Regular,Decoration,Ashoka
Urban,63,20.47,16.3,10.19,1.73,109.34,41.76,Medium,64,46,21,83,321,0,Full Shade,Clay,7.0,Moderate,Indoor,Medium,Medium,Regular,Shade,Mango
Urban,126,44.14,44.93,13.3,5.16,167.8,65.44,Medium,43,60,34,36,0,3,Full Sun,Loamy,7.1,Poor,Outdoor,Large,High,Regular,Decoration,Neem
Urban,118,39.65,68.67,12.83,4.77,162.09,52.8,High,16,60,21,58,137,6,Full Shade,Loamy,6.1,Moderate,Indoor,Small,Low,Regular,Shade,Guava
