AreaType,AQI,PM2.5,PM10,NO2,SO2,CO,O3,TrafficDensity,RoadDistance,DustIndex,Temperature,Humidity,Rainfall,WindSpeed,Sunlight,SoilType,SoilPH,Drainage,SpaceType,AreaSize,MaintenanceLevel,WateringPreference,Purpose,RecommendedPlant
Urban,92,21.9,42.4,2.4,7.3,0.24,75.0,Medium,8,79,39,70,331,16,Partial Shade,Sandy,5.8,Good,Indoor,Medium,High,Regular,Air Purification,Peace Lily
Urban,88,42.3,81.6,4.0,1.8,0.3,86.1,Low,144,17,32,77,270,9,Full Sun,Clay,6.8,Good,Outdoor,Large,Low,Frequent,Edible,Guava
Urban,59,27.3,57.6,1.5,7.9,0.24,71.4,Medium,143,16,39,44,268,12,Partial Shade,Loamy,7.9,Poor,Balcony,Small,Low,Regular,Shade,Bamboo
Rural,69,39.8,75.5,14.4,6.8,0.11,71.6,High,56,46,35,89,370,7,Full Shade,Loamy,8.0,Moderate,Outdoor,Large,Low,Rare,Decoration,Bamboo
Rural,32,24.0,44.5,3.1,6.1,0.56,66.7,Low,92,12,41,89,161,3,Full Shade,Sandy,7.0,Moderate,Indoor,Medium,Low,Regular,Decoration,ZZ Plant
Rural,100,10.5,21.4,6.3,5.2,0.43,39.8,Medium,143,91,37,42,207,18,Partial Shade,Sandy,7.6,Good,Balcony,Small,Low,Frequent,Air Purification,Snake Plant
Residential,33,26.0,48.3,16.0,3.5,0.61,73.4,High,92,15,25,44,241,14,Full Sun,Loamy,7.5,Good,Outdoor,Large,High,Rare,Shade,Neem
Urban,49,41.7,85.7,3.9,2.5,0.16,44.9,High,5,73,32,43,74,9,Full Sun,Sandy,7.2,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,74,12.2,23.9,17.9,7.4,0.66,40.9,Medium,68,68,36,43,336,7,Full Sun,Sandy,7.4,Good,Outdoor,Large,Low,Rare,Decoration,Bougainvillea
Urban,55,18.2,39.9,9.6,7.1,0.44,85.7,Medium,91,28,38,75,240,20,Partial Shade,Sandy,5.5,Moderate,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Urban,73,12.1,21.9,9.3,4.5,0.71,64.9,Medium,48,18,37,74,201,8,Partial Shade,Sandy,7.0,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,56,27.4,50.3,2.2,1.9,0.66,53.2,High,143,73,19,75,114,11,Partial Shade,Clay,5.4,Good,Balcony,Small,Medium,Frequent,Shade,Bamboo
Rural,96,19.8,42.8,14.2,5.2,0.64,81.4,Low,13,53,25,83,125,16,Full Sun,Loamy,8.0,Moderate,Outdoor,Large,Low,Regular,Edible,Mango
Residential,102,31.7,61.9,15.0,5.1,0.63,65.1,Low,139,22,26,83,150,0,Full Sun,Loamy,5.5,Good,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,83,41.1,86.8,4.4,6.9,0.35,61.6,High,113,10,39,62,114,0,Partial Shade,Loamy,6.4,Poor,Balcony,Small,Low,Frequent,Decoration,Money Plant
Urban,100,14.0,28.9,13.9,6.4,0.61,61.5,High,54,34,15,83,165,0,Full Sun,Loamy,5.9,Moderate,Balcony,Small,High,Frequent,Air Purification,Bamboo
Urban,32,16.1,34.9,12.9,5.9,0.63,83.7,Medium,115,90,40,46,346,2,Full Shade,Loamy,7.2,Good,Indoor,Medium,Low,Rare,Edible,Aloe Vera
Residential,36,34.9,73.3,6.5,3.9,0.55,49.6,Low,56,27,27,61,234,7,Partial Shade,Sandy,5.3,Good,Balcony,Small,High,Regular,Edible,Tulsi
Residential,45,42.4,88.1,5.5,3.6,0.3,49.9,Low,113,37,34,56,180,9,Full Sun,Sandy,7.4,Moderate,Balcony,Small,Medium,Regular,Shade,Bamboo
Residential,49,30.2,63.5,12.0,5.5,0.79,83.0,Low,129,52,17,43,196,6,Full Sun,Sandy,5.9,Moderate,Outdoor,Large,Medium,Frequent,Air Purification,Banyan
Residential,53,41.2,84.1,8.2,7.3,0.61,82.2,Medium,41,66,16,59,214,13,Partial Shade,Loamy,6.3,Good,Balcony,Small,Medium,Frequent,Edible,Aloe Vera
Urban,48,10.8,22.0,7.9,0.8,0.29,43.7,Medium,132,65,30,89,168,11,Full Sun,Sandy,6.7,Poor,Balcony,Small,Medium,Regular,Decoration,Bougainvillea
Residential,77,20.9,44.4,6.8,2.2,0.45,72.3,Medium,41,57,40,73,252,15,Full Sun,Sandy,5.3,Poor,Balcony,Small,Low,Regular,Decoration,Bougainvillea
Residential,98,28.4,53.2,3.6,0.9,0.4,87.7,Medium,121,29,32,53,259,7,Partial Shade,Loamy,5.9,Moderate,Indoor,Medium,Low,Rare,Air Purification,Snake Plant
Rural,49,37.9,70.2,6.5,6.4,0.65,77.7,Medium,136,46,40,84,160,4,Full Sun,Clay,5.2,Poor,Outdoor,Large,Medium,Rare,Decoration,Ashoka
Urban,56,24.1,51.4,15.8,3.4,0.5,42.0,Low,133,23,39,85,119,2,Partial Shade,Loamy,6.4,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Residential,81,20.7,40.3,4.5,5.4,0.43,75.8,Medium,142,38,36,93,101,11,Partial Shade,Clay,6.8,Moderate,Balcony,Small,High,Frequent,Decoration,Spider Plant
Urban,84,23.1,44.3,1.6,3.0,0.76,65.9,Low,36,88,40,85,197,19,Partial Shade,Loamy,6.4,Good,Outdoor,Large,Medium,Regular,Shade,Mango
Urban,73,19.7,36.4,16.0,0.5,0.42,34.2,Low,14,56,27,47,380,12,Full Sun,Sandy,7.6,Good,Outdoor,Large,Medium,Regular,Decoration,Bougainvillea
Rural,94,22.7,41.4,12.8,4.5,0.42,74.1,High,87,29,38,52,151,2,Partial Shade,Loamy,7.3,Moderate,Outdoor,Large,High,Regular,Shade,Mango
Urban,87,13.6,25.5,4.3,4.5,0.44,34.0,Low,139,80,31,32,232,20,Partial Shade,Loamy,5.7,Moderate,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Residential,56,15.6,33.2,2.7,4.8,0.72,73.0,High,83,93,29,30,201,0,Partial Shade,Clay,5.5,Good,Balcony,Small,Medium,Rare,Edible,Aloe Vera
Residential,34,34.0,65.9,7.1,3.3,0.39,62.7,High,118,66,30,90,167,5,Full Shade,Sandy,5.7,Moderate,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Residential,90,27.6,52.1,11.3,6.4,0.48,56.2,High,134,81,17,30,138,5,Full Sun,Loamy,5.6,Moderate,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Rural,51,33.9,67.7,1.0,4.7,0.23,64.5,High,44,39,41,79,130,19,Full Sun,Sandy,6.0,Moderate,Outdoor,Large,Low,Rare,Shade,Neem
Rural,103,24.0,43.6,7.7,2.5,0.77,34.7,High,47,22,39,87,364,12,Full Sun,Loamy,7.4,Moderate,Outdoor,Large,Low,Regular,Shade,Banyan
Rural,69,13.7,25.8,7.6,7.3,0.17,61.1,Medium,107,41,24,51,391,16,Partial Shade,Clay,6.2,Moderate,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Rural,105,19.0,37.7,12.7,6.9,0.76,74.7,Medium,81,58,39,55,238,7,Full Sun,Loamy,5.7,Good,Indoor,Medium,Medium,Regular,Decoration,Areca Palm
Rural,54,24.2,51.2,1.6,4.8,0.61,46.1,Medium,74,50,27,33,212,13,Full Sun,Sandy,5.9,Moderate,Indoor,Medium,Medium,Rare,Decoration,Areca Palm
Residential,42,22.6,47.3,8.6,6.2,0.69,80.3,Medium,15,21,17,41,293,15,Full Sun,Sandy,7.7,Good,Balcony,Small,Low,Regular,Shade,Bamboo
Urban,80,32.8,69.8,17.1,3.8,0.57,57.9,Low,149,47,38,67,266,17,Partial Shade,Loamy,6.1,Good,Outdoor,Large,Low,Rare,Air Purification,Neem
Residential,85,24.4,44.1,4.7,4.3,0.21,85.1,Low,57,42,35,89,212,15,Full Sun,Sandy,6.8,Good,Outdoor,Large,Medium,Frequent,Decoration,Bougainvillea
Urban,95,15.5,32.9,15.5,2.0,0.11,40.0,High,146,26,41,52,361,0,Full Sun,Loamy,6.2,Moderate,Outdoor,Large,High,Rare,Edible,Guava
Residential,51,24.8,45.0,19.5,6.1,0.72,48.1,Medium,147,52,32,83,318,10,Full Shade,Loamy,6.4,Good,Indoor,Medium,Low,Rare,Air Purification,Snake Plant
Rural,77,37.0,67.2,11.5,6.0,0.55,74.6,Low,57,73,15,68,186,5,Full Shade,Loamy,6.7,Moderate,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Rural,84,33.8,65.2,15.4,2.4,0.7,67.4,High,115,36,28,67,54,1,Partial Shade,Clay,5.5,Good,Outdoor,Large,Low,Frequent,Air Purification,Neem
Urban,65,29.9,58.7,5.0,5.8,0.41,79.0,Medium,91,63,35,37,56,7,Full Sun,Loamy,5.6,Poor,Balcony,Small,Low,Frequent,Air Purification,Bamboo
Residential,97,25.9,56.1,3.1,3.2,0.24,75.0,Medium,98,33,24,78,83,12,Full Sun,Sandy,5.6,Moderate,Outdoor,Large,Low,Regular,Decoration,Bougainvillea
Rural,97,17.2,37.6,18.0,3.5,0.43,39.7,Medium,50,91,41,63,222,17,Full Sun,Sandy,6.7,Poor,Outdoor,Large,Medium,Regular,Decoration,Bougainvillea
Rural,58,12.5,25.0,3.4,4.0,0.25,35.1,Low,96,21,29,49,86,20,Full Shade,Loamy,7.9,Good,Indoor,Medium,Medium,Regular,Decoration,Peace Lily
Urban,93,18.4,37.5,6.8,5.5,0.16,47.1,Medium,142,34,29,69,105,5,Partial Shade,Loamy,8.2,Good,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Urban,78,22.2,45.9,16.7,1.1,0.36,44.3,Medium,96,32,38,43,135,0,Partial Shade,Clay,5.6,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Rural,66,27.1,56.9,13.0,5.2,0.23,83.7,High,112,57,26,74,258,13,Full Sun,Loamy,5.9,Poor,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Urban,76,39.0,74.4,17.1,1.7,0.33,52.3,High,61,23,27,59,52,7,Partial Shade,Clay,7.4,Moderate,Balcony,Small,Low,Regular,Shade,Bamboo
Urban,103,19.4,39.1,8.1,0.7,0.19,71.3,Low,98,22,37,85,307,11,Partial Shade,Loamy,6.5,Moderate,Balcony,Small,Low,Rare,Edible,Aloe Vera
Urban,89,23.1,48.8,19.3,3.8,0.13,39.2,Medium,18,62,16,91,236,19,Full Sun,Loamy,5.8,Good,Balcony,Small,Medium,Regular,Edible,Guava
Residential,96,11.3,23.6,18.6,0.9,0.42,44.4,Low,81,63,21,70,137,9,Partial Shade,Clay,7.2,Moderate,Balcony,Small,High,Frequent,Shade,Bamboo
Urban,66,38.8,82.5,18.5,3.4,0.56,86.0,Medium,77,54,38,83,192,2,Partial Shade,Sandy,6.9,Good,Balcony,Small,Low,Frequent,Decoration,Money Plant
Residential,102,18.3,33.1,16.5,6.9,0.41,58.1,High,92,79,17,87,124,18,Full Shade,Sandy,7.6,Poor,Balcony,Small,Medium,Rare,Edible,Aloe Vera
Residential,35,35.3,69.2,5.9,3.3,0.24,89.3,Medium,99,57,35,77,227,15,Partial Shade,Loamy,5.0,Good,Outdoor,Large,Medium,Regular,Decoration,Areca Palm
Urban,39,8.8,18.7,19.3,3.0,0.15,48.1,High,139,39,40,59,390,12,Partial Shade,Sandy,6.1,Good,Indoor,Medium,Low,Rare,Edible,Aloe Vera
Rural,50,29.9,54.1,13.7,0.9,0.6,65.1,High,107,85,34,63,273,1,Full Sun,Loamy,5.5,Moderate,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Rural,74,40.6,74.7,13.4,5.1,0.58,63.5,High,93,53,19,30,348,1,Full Sun,Sandy,6.1,Good,Outdoor,Large,Medium,Rare,Decoration,Bougainvillea
Residential,67,42.6,78.5,18.5,4.2,0.15,80.7,High,120,48,37,48,147,11,Full Sun,Clay,5.1,Moderate,Indoor,Medium,Medium,Regular,Decoration,Areca Palm
Rural,65,22.1,40.0,3.0,2.3,0.33,67.9,Low,52,32,25,64,98,6,Full Sun,Loamy,5.0,Good,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Rural,75,9.2,17.6,14.3,2.5,0.2,36.7,Low,73,93,22,83,344,13,Full Sun,Sandy,5.8,Good,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Rural,86,25.7,49.4,15.6,6.1,0.43,78.6,Medium,34,77,16,80,387,10,Partial Shade,Loamy,6.3,Moderate,Outdoor,Large,Low,Regular,Edible,Mango
Urban,82,25.5,50.3,3.0,8.0,0.5,44.9,Low,135,64,37,64,98,1,Partial Shade,Loamy,5.2,Moderate,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Rural,99,31.1,66.8,18.0,2.4,0.49,60.4,Low,59,81,35,76,218,14,Full Shade,Loamy,5.3,Moderate,Indoor,Medium,Low,Regular,Edible,Tulsi
Residential,80,10.6,19.3,8.6,1.3,0.38,38.6,Medium,42,97,36,52,254,10,Partial Shade,Loamy,7.9,Good,Balcony,Small,Low,Regular,Shade,Bamboo
Urban,84,36.0,66.1,1.5,2.8,0.42,58.2,Low,8,59,36,36,258,9,Full Shade,Loamy,5.5,Moderate,Balcony,Small,Low,Regular,Shade,Bamboo
Urban,33,10.1,18.3,9.1,4.9,0.2,75.9,Medium,13,32,24,73,326,11,Full Sun,Sandy,5.1,Poor,Balcony,Small,Medium,Frequent,Shade,Bamboo
Rural,72,36.8,69.8,1.5,4.2,0.17,34.2,Low,111,68,35,94,364,0,Full Sun,Clay,7.7,Good,Outdoor,Large,Low,Regular,Decoration,Ashoka
Residential,48,30.9,65.3,1.8,5.4,0.38,66.8,Medium,132,22,38,80,363,0,Full Sun,Clay,6.0,Moderate,Balcony,Small,Medium,Frequent,Decoration,Bougainvillea
Residential,95,27.4,57.4,5.9,7.0,0.22,33.7,Medium,28,79,41,37,101,4,Partial Shade,Clay,6.4,Good,Indoor,Medium,Low,Rare,Air Purification,Snake Plant
Rural,39,35.4,68.8,16.9,0.6,0.38,90.0,Low,104,81,22,89,102,11,Full Sun,Sandy,5.4,Moderate,Outdoor,Large,Medium,Regular,Decoration,Bougainvillea
Residential,67,34.6,63.5,1.9,2.6,0.52,81.8,High,86,74,18,37,269,15,Full Shade,Loamy,6.0,Good,Balcony,Small,High,Regular,Shade,Bamboo
Rural,67,24.9,54.6,11.9,7.0,0.38,76.5,Low,105,56,19,64,124,3,Partial Shade,Sandy,6.2,Good,Outdoor,Large,Medium,Rare,Edible,Coconut
Residential,91,17.7,34.7,13.8,0.9,0.26,80.7,Low,67,77,21,35,138,5,Full Sun,Clay,7.7,Poor,Outdoor,Large,Low,Rare,Shade,Neem
Residential,47,41.8,89.7,15.4,4.1,0.58,84.2,Medium,146,97,27,80,169,8,Partial Shade,Clay,5.0,Moderate,Balcony,Small,Low,Regular,Air Purification,Areca Palm
Rural,96,39.4,70.9,13.3,0.9,0.18,66.9,Low,127,38,28,59,299,9,Full Sun,Loamy,5.6,Moderate,Outdoor,Large,Low,Regular,Air Purification,Neem
Residential,56,12.4,24.8,2.7,0.6,0.2,68.3,Low,106,54,38,91,286,3,Partial Shade,Loamy,7.5,Good,Outdoor,Large,Low,Rare,Decoration,Bamboo
Rural,45,26.3,49.2,6.2,4.1,0.1,32.5,Medium,74,10,15,67,63,2,Full Sun,Loamy,5.4,Moderate,Outdoor,Large,Medium,Rare,Decoration,Ashoka
Urban,45,13.2,24.3,2.5,7.3,0.2,37.4,High,61,21,21,57,331,17,Full Shade,Clay,6.8,Poor,Outdoor,Large,Low,Rare,Shade,Neem
Residential,82,28.7,56.2,4.1,7.3,0.5,50.1,Low,108,70,38,76,152,7,Full Shade,Clay,6.7,Moderate,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Rural,69,32.7,68.0,2.7,2.7,0.49,88.9,Medium,18,30,32,52,148,20,Partial Shade,Loamy,6.7,Good,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Residential,42,19.9,43.0,5.5,0.8,0.62,63.7,High,90,46,21,36,79,10,Partial Shade,Loamy,7.1,Good,Outdoor,Large,High,Regular,Air Purification,Banyan
Residential,37,20.0,36.3,13.9,7.3,0.45,32.0,Medium,50,95,29,39,173,18,Full Sun,Sandy,5.2,Good,Balcony,Small,High,Frequent,Shade,Bamboo
Urban,65,16.4,30.4,9.9,3.1,0.18,59.8,High,49,16,32,53,351,16,Partial Shade,Sandy,8.0,Good,Indoor,Medium,Low,Rare,Decoration,Money Plant
Residential,78,20.7,42.8,8.5,2.6,0.52,74.0,Low,44,96,35,44,144,17,Full Sun,Sandy,7.3,Good,Outdoor,Large,Low,Rare,Air Purification,Neem
Residential,38,12.3,26.4,9.0,1.8,0.66,31.0,Medium,80,14,39,92,172,15,Full Sun,Sandy,8.1,Good,Balcony,Small,Low,Regular,Edible,Guava
Residential,41,35.1,65.6,3.2,4.0,0.69,81.0,Medium,60,53,22,41,392,15,Partial Shade,Loamy,7.3,Moderate,Indoor,Medium,High,Frequent,Air Purification,Peace Lily
Urban,105,31.7,58.9,5.9,4.9,0.37,45.3,High,98,47,25,51,107,4,Partial Shade,Sandy,7.6,Moderate,Balcony,Small,Low,Regular,Decoration,Money Plant
Residential,40,31.3,68.5,15.3,6.2,0.52,65.7,Low,41,69,15,52,239,11,Full Sun,Clay,7.9,Moderate,Outdoor,Large,Medium,Regular,Edible,Mango
Rural,67,35.7,64.6,3.2,7.3,0.44,30.2,Low,41,71,39,66,181,3,Partial Shade,Loamy,6.1,Moderate,Outdoor,Large,Medium,Rare,Decoration,Bamboo
Urban,82,38.0,74.2,7.5,6.1,0.73,68.1,High,103,33,22,69,170,19,Full Sun,Clay,5.9,Good,Indoor,Medium,Low,Rare,Air Purification,Snake Plant
Urban,56,39.2,81.3,17.9,2.4,0.41,74.5,High,48,70,34,75,369,2,Full Sun,Loamy,6.6,Poor,Indoor,Medium,Medium,Frequent,Air Purification,Areca Palm
Urban,42,19.4,41.0,17.8,1.1,0.53,73.8,High,127,83,26,60,207,1,Full Sun,Clay,5.3,Moderate,Outdoor,Large,High,Rare,Shade,Neem
Urban,73,21.6,41.3,11.8,5.2,0.18,42.8,High,38,87,34,92,390,14,Partial Shade,Clay,7.0,Moderate,Balcony,Small,High,Rare,Decoration,Spider Plant
Residential,67,22.1,45.5,10.6,6.2,0.74,87.2,Medium,149,46,26,81,106,10,Full Sun,Loamy,7.0,Good,Outdoor,Large,High,Rare,Air Purification,Neem
Residential,35,18.3,38.7,5.7,6.3,0.43,39.8,Low,43,88,40,83,316,11,Full Sun,Clay,6.9,Moderate,Outdoor,Large,Low,Frequent,Decoration,Ashoka
Urban,50,36.5,71.3,14.4,7.2,0.56,43.0,Medium,100,34,24,62,263,19,Full Shade,Sandy,5.0,Moderate,Indoor,Medium,Low,Frequent,Air Purification,Snake Plant
Rural,89,18.8,35.7,2.4,1.2,0.78,50.0,Medium,40,58,33,41,248,6,Full Sun,Clay,7.1,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,95,28.2,50.9,12.9,3.0,0.78,41.9,Medium,33,14,38,70,228,13,Full Sun,Loamy,5.9,Good,Balcony,Small,Low,Regular,Air Purification,Bamboo
Urban,55,28.8,53.9,19.4,4.5,0.66,49.6,Low,71,13,32,88,94,1,Full Sun,Loamy,5.5,Moderate,Outdoor,Large,Medium,Rare,Decoration,Ashoka
Urban,76,27.6,59.4,13.9,5.0,0.43,33.8,Medium,19,77,32,38,65,13,Partial Shade,Clay,7.9,Moderate,Indoor,Medium,Medium,Frequent,Decoration,Spider Plant
Urban,66,34.7,64.1,2.8,4.0,0.47,74.9,High,101,12,32,52,358,20,Partial Shade,Clay,7.8,Poor,Balcony,Small,Low,Regular,Edible,Tulsi
Rural,59,37.4,74.0,20.0,3.4,0.46,43.4,Medium,93,68,27,57,102,6,Partial Shade,Loamy,7.6,Good,Outdoor,Large,High,Regular,Air Purification,Banyan
Residential,82,38.9,75.6,10.4,3.2,0.21,51.8,Low,96,82,32,86,133,16,Partial Shade,Sandy,6.6,Good,Indoor,Medium,High,Rare,Decoration,Spider Plant
Urban,90,10.7,23.2,8.0,2.6,0.62,88.3,Medium,51,30,16,80,338,3,Full Sun,Loamy,5.7,Good,Outdoor,Large,Medium,Regular,Shade,Mango
Urban,40,19.8,36.4,13.0,4.6,0.55,41.3,Medium,118,41,22,82,155,0,Full Sun,Loamy,6.9,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,83,31.3,67.5,18.5,5.0,0.56,48.1,Low,148,30,25,32,263,14,Full Sun,Sandy,6.5,Good,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Residential,104,36.3,68.4,6.2,7.1,0.23,59.3,Medium,5,84,25,49,70,12,Partial Shade,Clay,7.4,Good,Outdoor,Large,Low,Regular,Shade,Peepal
Urban,95,42.7,80.1,4.2,1.4,0.46,60.7,Medium,104,36,16,87,89,7,Full Sun,Loamy,6.8,Moderate,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Residential,58,30.8,58.0,9.4,1.5,0.77,79.5,Medium,12,24,26,74,397,12,Partial Shade,Sandy,5.8,Good,Outdoor,Large,Medium,Rare,Decoration,Bamboo
Residential,90,30.8,58.7,16.4,1.3,0.58,42.2,High,6,11,18,74,224,19,Full Shade,Loamy,7.1,Good,Indoor,Medium,High,Regular,Decoration,Peace Lily
Urban,66,17.2,31.8,12.4,6.6,0.29,46.0,Low,18,31,30,89,348,9,Full Shade,Clay,5.2,Good,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Residential,105,11.1,22.4,9.6,2.4,0.17,70.2,High,88,86,40,84,263,0,Full Sun,Sandy,7.7,Poor,Balcony,Small,Low,Regular,Air Purification,Bamboo
Residential,92,19.1,39.6,3.9,6.1,0.79,62.8,Medium,6,89,23,34,115,15,Full Sun,Loamy,7.2,Good,Outdoor,Large,High,Regular,Shade,Mango
Residential,55,20.3,37.4,12.9,4.0,0.12,61.1,High,145,52,22,30,316,2,Full Sun,Sandy,7.8,Good,Outdoor,Large,Medium,Rare,Edible,Coconut
Residential,78,32.5,71.2,13.3,2.6,0.32,49.6,High,15,63,35,84,64,19,Partial Shade,Loamy,7.4,Good,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Urban,38,18.4,39.5,12.4,2.2,0.38,31.6,Medium,111,72,38,65,239,15,Partial Shade,Clay,8.0,Moderate,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Residential,51,37.1,81.3,16.2,5.2,0.46,53.8,Medium,33,26,32,72,169,3,Partial Shade,Sandy,6.4,Good,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Residential,67,42.2,80.4,8.3,3.8,0.33,36.0,Medium,133,17,37,50,373,9,Partial Shade,Sandy,6.1,Moderate,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Residential,61,11.4,22.1,1.1,3.6,0.54,49.0,Medium,113,35,21,55,252,15,Full Sun,Loamy,6.8,Moderate,Outdoor,Large,Low,Rare,Edible,Guava
Urban,51,42.5,88.1,6.0,4.8,0.22,64.2,Low,91,76,26,79,178,12,Partial Shade,Sandy,6.2,Good,Balcony,Small,High,Regular,Shade,Bamboo
Rural,89,11.9,24.3,5.8,7.8,0.77,59.9,Medium,38,13,31,75,148,3,Full Sun,Sandy,6.6,Poor,Outdoor,Large,Low,Rare,Decoration,Bougainvillea
Rural,67,34.1,64.4,3.0,7.4,0.18,85.9,High,97,90,27,91,204,14,Full Shade,Clay,6.6,Poor,Outdoor,Large,Low,Regular,Edible,Mango
Residential,95,29.8,62.0,15.1,6.2,0.51,54.0,High,21,72,30,47,59,8,Full Sun,Loamy,6.5,Good,Balcony,Small,Low,Regular,Decoration,Bougainvillea
Urban,85,11.9,24.3,7.8,4.1,0.27,39.0,Low,72,47,37,48,126,13,Full Sun,Sandy,6.7,Good,Balcony,Small,High,Regular,Decoration,Bougainvillea
Urban,33,37.1,75.8,6.8,5.8,0.63,42.0,Medium,93,25,41,56,203,1,Full Shade,Clay,6.2,Poor,Outdoor,Large,Low,Frequent,Shade,Neem
Residential,44,13.8,30.3,15.2,7.5,0.71,63.3,Medium,23,61,18,69,338,11,Full Sun,Sandy,7.1,Good,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Residential,66,32.8,67.1,2.2,4.8,0.56,59.8,High,45,21,16,77,277,1,Partial Shade,Sandy,8.2,Good,Indoor,Medium,Low,Regular,Shade,Areca Palm
Residential,79,9.6,20.5,7.8,1.6,0.56,34.5,High,58,76,33,92,91,13,Full Sun,Clay,6.3,Good,Outdoor,Large,Medium,Regular,Decoration,Ashoka
Residential,73,25.6,52.3,17.3,5.5,0.19,61.1,High,120,66,29,46,254,18,Partial Shade,Clay,5.4,Moderate,Indoor,Medium,High,Regular,Air Purification,Peace Lily
Residential,38,37.7,69.0,17.1,1.2,0.65,72.2,High,126,68,21,59,78,18,Full Sun,Clay,7.7,Moderate,Indoor,Medium,Medium,Regular,Air Purification,Areca Palm
Residential,100,13.6,28.8,17.1,1.6,0.13,40.3,Low,29,86,38,71,230,3,Full Sun,Loamy,5.5,Moderate,Outdoor,Large,Low,Regular,Shade,Mango
Rural,69,27.4,50.4,15.1,4.0,0.14,75.8,Medium,121,81,27,40,260,2,Partial Shade,Sandy,7.1,Moderate,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Urban,38,41.5,76.5,15.1,6.5,0.65,51.2,Medium,52,41,27,32,94,18,Partial Shade,Loamy,6.4,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,70,20.5,42.4,7.9,0.5,0.26,41.7,Low,116,80,26,89,339,14,Partial Shade,Loamy,5.9,Good,Indoor,Medium,Low,Frequent,Air Purification,Snake Plant
Residential,67,22.8,48.3,6.2,2.4,0.8,39.2,High,100,43,40,71,176,14,Full Shade,Loamy,5.8,Good,Indoor,Medium,Medium,Regular,Decoration,Peace Lily
Residential,35,24.3,49.7,9.0,5.6,0.37,40.5,Medium,113,83,32,32,325,17,Partial Shade,Clay,5.3,Poor,Indoor,Medium,High,Rare,Decoration,Spider Plant
Residential,103,17.8,36.2,2.1,3.5,0.33,38.0,Low,47,17,29,49,116,1,Partial Shade,Sandy,5.7,Good,Outdoor,Large,Low,Rare,Decoration,Bamboo
Residential,57,10.0,18.2,14.0,1.6,0.62,35.7,High,134,73,28,52,125,13,Partial Shade,Loamy,7.4,Poor,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,49,27.9,53.3,3.9,4.9,0.46,66.6,Medium,16,22,25,51,129,9,Full Sun,Sandy,5.0,Poor,Indoor,Medium,Low,Regular,Decoration,Areca Palm
Residential,50,13.3,27.8,19.5,6.0,0.53,33.1,Medium,73,49,26,48,260,9,Partial Shade,Sandy,8.0,Good,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Residential,73,19.2,38.7,11.8,2.8,0.56,63.8,Medium,116,11,37,77,81,3,Partial Shade,Sandy,5.2,Poor,Indoor,Medium,Medium,Rare,Decoration,Spider Plant
Rural,100,22.5,49.2,13.9,1.9,0.28,74.7,Medium,44,69,18,71,176,8,Partial Shade,Clay,5.3,Moderate,Outdoor,Large,Medium,Rare,Edible,Guava
Residential,55,26.7,54.1,1.3,4.7,0.68,32.8,Medium,54,11,17,65,195,11,Full Sun,Loamy,7.3,Poor,Outdoor,Large,Low,Rare,Shade,Neem
Urban,93,41.3,78.8,3.3,1.4,0.15,48.3,Low,46,28,22,74,328,19,Full Shade,Loamy,6.7,Good,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Rural,80,30.9,56.0,18.5,6.6,0.72,73.1,Low,97,68,21,62,269,13,Partial Shade,Sandy,6.8,Good,Outdoor,Large,Low,Regular,Edible,Coconut
